owner,segment_name,size_in_mb,num_rows,date
LYERP,NFN_CODE,0,2.0,20240821
LYERP,NFN_CASHFLOWITEM,0,27.0,20240821
LYERP,NFN_CASHFLOW,47,336928.0,20240821
LYERP,NFN_ACCOUNTBALANCE,120,1079348.0,20240821
LYERP,ZX_FZLY_SADOC_TMP,1,31442.0,20240821
LYERP,ZX_COMPANY_LICENSE_APPROVE,93,1041114.0,20240821
LYERP,T_ZX_YJGL_DOC,0,1353.0,20240821
LYERP,T_EDI_ENTRYGOODS_20170220,0,358.0,20240821
LYERP,LY_IMP_STQTY_BAK20171222,0,1155.0,20240821
LYERP,PM4_GOODS_NEWOLD,0,3124.0,20240821
LYERP,PUB_COMPANY_BAK20171227,9,53742.0,20240821
LYERP,ZX_LYZY_WEIGHTUNIT,0,1.0,20240821
LYERP,PUB_GOODS_VARIETY_DESC_BAK,0,103.0,20240821
LYERP,T_CHZZTS,730,18302480.0,20240821
LYERP,T_101186_DOC,0,116.0,20240821
LYERP,T_108119,3,31271.0,20240821
LYERP,T_101185,1,2697.0,20240821
LYERP,ZX_PUB_GOODS_PICTURE,0,0.0,20240821
LYERP,ZX_111064_DTL_TMP,0,53.0,20240821
LYERP,BMS_ACC_DOC_20151016,2,14612.0,20240821
LYERP,BMS_ACC_SUM_YQM_20151202,2,19720.0,20240821
LYERP,MPCS_MC_SPECMAT_SUM_DTL,5,145687.0,20240821
LYERP,ZX_SRM_GOODS,5,32973.0,20240821
LYWMS,WMS_WAVE_DTL,1537,9972484.0,20240821
LYWMS,WMS_TR_ROUTE,0,542.0,20240821
LYWMS,WMS_ST_IO_DOC,14676,70997634.0,20240821
LYWMS,WMS_ST_AREA_DEF,0,374.0,20240821
LYWMS,WMS_SHIP_ZONE_POS,0,201.0,20240821
LYWMS,WMS_SHIP_ZONE,0,393.0,20240821
LYWMS,TPL_IN_ORDER,1473,6748811.0,20240821
LYWMS,TPL_GOODS_DIFFERENCE,0,1919.0,20240821
LYERP,MPCS_GMP_STD,1,3982.0,20240821
LYERP,MPCS_GMP_ASKCHECK,3,9663.0,20240821
LYERP,MPCS_EM_EQCLS,0,2.0,20240821
LYERP,LY_WMS_STQTY,2,3533.0,20240821
LYERP,LY_QX_SUPPLY,0,259.0,20240821
LYERP,GSP_TRAIN_SIGN_DOC,0,17.0,20240821
LYERP,GSP_TRAIN_ASSESS_DTL,0,77.0,20240821
LYERP,GSP_ST_ITINERATE_CHECK,0,1.0,20240821
LYERP,GSP_RECOVER_DOC,0,111.0,20240821
LYERP,GSP_RECALL_TO_ADJUSTS,0,20.0,20240821
LYERP,GSP_QUALITY_FILE_DOC,2,17839.0,20240821
LYERP,GSP_LS_DESTROY_DOC,0,5137.0,20240821
LYERP,GSP_LICENSE_TYPE,0,74.0,20240821
LYERP,GSP_GOODS_LICENSE,20,236023.0,20240821
LYERP,GSP_GOODS_ALTER_APPROVE,19,155660.0,20240821
LYWMS,ZX_WB_OUT_ORDER_DTL,0,22.0,20240821
OGGERP,ZX_POINT_SALECOUNT,26,488834.0,20240821
OGGERP,ZX_BILLING_REUP,0,2441.0,20240821
OGGERP,ZX_GROUPGOODS_DOC,0,1.0,20240821
OGGERP,PM4_PTDYF_GOODS,0,306.0,20240821
OGGERP,T330_HIS,3,6597.0,20240821
OGGERP,T350_HIS,46,508931.0,20240821
OGGERP,T340_HIS,5187,29458845.0,20240821
LYWMS,XYUE_IMP_XGBZ,0,1.0,20240821
LYERP,T_JXZHJG_SJJBM,0,10.0,20240821
LYERP,DISTRIBUTION_DEFINITION_DOC,0,163.0,20240821
LYERP,NPBUSI_YB_NS_1302,29,37153.0,20240821
LYERP,ZX_SU_DTL,137,5665650.0,20240821
OGGERP,GSP_EMP_OP_APPLY_DOC,0,7143.0,20240821
LYERP,YBH_T_TEST,1,6.0,20240821
OGGERP,GSP_MEDICINE_REJECT,1,6910.0,20240821
LYERP,NPBUSI_YB_NS_SETLINFO_TAB,0,298.0,20240821
LYERP,ZX_116066,8,175908.0,20240821
LYERP,ZX_EDI_HIDE_SA,0,1285.0,20240821
LYERP,BMS_SU_CON_DTL20220706,2,6106.0,20240821
LYERP,YBH_T_API_INFO,0,5.0,20240821
LYERP,TPL_PUB_GOODS,2,0.0,20240821
LYERP,ZX_108178_DTL,0,99.0,20240821
LYERP,T_101224_DTL,0,3486.0,20240821
LYERP,LY_TRACECODE,0,392.0,20240821
LYERP,V_STATUS_SYNC,278,6118887.0,20240821
LYERP,PUB_JKK,1,7674.0,20240821
LYERP,ZX_YL_YLK,4,17901.0,20240821
LYERP,TMP_QX_ADDRESS,0,42.0,20240821
LYERP,GAO_TMP4,0,15777.0,20240821
LYWMS,XYUE_TMP_POSSEQ,0,2609.0,20240821
LYERP,ZX_T_101144,13,17023.0,20240821
LYERP,BMS_SA_INV_INFO_20220923,8,62799.0,20240821
LYERP,PUB_ENTRY_GOODS_BK20221125,6,20641.0,20240821
LYWMS,AUTO_TASK_CONFIG,0,3.0,20240821
LYERP,T_101255_DOC,0,42.0,20240821
LYWMS,XYUE_TMP_ERRPOSID,0,8.0,20240821
LYERP,BMS_SU_DTL_20221009,0,213.0,20240821
LYERP,ZX_XCXDD,0,206.0,20240821
LYERP,T_OA_FLOW,0,12.0,20240821
LYERP,PUB_AGENT_TO_GOODS,0,17.0,20240821
LYERP,ESHOP_ENTRY_PROHIBIT_GOODS,0,1050.0,20240821
LYERP,ZX_100054,2,6639.0,20240821
LYWMS,TAIDE_WMS2SAP_KCZY,0,0.0,20240821
LYWMS,GSP_AC_LICENSE_SCOPE,1,18710.0,20240821
LYWMS,GSP_AC_GOODS_LICENSE,0,5.0,20240821
LYERP,ZX_RESOURCE,0,15.0,20240821
LYERP,ESHOP_GOODS_DSJXS,3,30744.0,20240821
LYERP,ZX_FORBID_SA_DOC,0,10.0,20240821
LYERP,ZX_100058,11,115810.0,20240821
LYERP,T_101259,0,5.0,20240821
LYERP,GSP_GOODS_LICENSE_TMP,0,370.0,20240821
LYERP,ZZ_WX_SEND_REWARD_HIS,34,1270720.0,20240821
LYERP,JIMU_GRESA_SALEDTL_DAY,36,570505.0,20240821
LYERP,PUB_IMP_DATA_MODEL_DTL,0,84.0,20240821
LYERP,ZX_BANK,0,10.0,20240821
LYERP,T_QL_LOG,11,35502.0,20240821
LYERP,T_103003,22,165486.0,20240821
LYERP,T_QL_SUPPLIERID,0,4.0,20240821
LYERP,ZX_YLJKK,0,747.0,20240821
LYERP,ZX_YLF_CPGOODSID_SALES,0,3223.0,20240821
LYERP,XYUE_TMP_OF_DTL,0,145.0,20240821
LYERP,YSB_DRUGSTOREINFO,13,4661.0,20240821
XMLYYJD,XYUE_TMP_CHANGE_GOODSID,8,349788.0,20240821
LYERP,JIMU_GRESA_TOTALSALE_DAY,7,84485.0,20240821
LYERP,ZX_PAZS,0,306.0,20240821
LYWMS,WMS_GO_BILL_COST_DOC,0,2.0,20240821
LYERP,PHARMACY_MAIN,25,182856.0,20240821
LYERP,HIS_VS_YB_DELIVER,241,930391.0,20240821
LYERP,YBH_T_API_ADDRESS,0,2.0,20240821
LYWMS,XYUE_TMP_GOODSCUBAGE,0,2191.0,20240821
LYERP,BAK_NP_USER_VIEW_EXPR1128,0,4.0,20240821
LYERP,BAK_NP_USER_VIEW_DTL1128,1,6580.0,20240821
LYERP,XYUE_INSERT_MV_WMS,0,1656.0,20240821
LYWMS,XYUE_TMP_DEL_GOODS,0,6582.0,20240821
JXWMS,WMS_OUT_ORDER_LOT_DTL,4,67600.0,20240821
JXWMS,WMS_ST_QTY_DAY_LST,0,0.0,20240821
JXWMS,WMS_LUYAN_DEVGROUPCODE,0,1.0,20240821
JXWMS,GSP_AC_WAREHOUSE_SCOPE,0,0.0,20240821
JXWMS,ZX_TL_6204_TMP,0,0.0,20240821
JXWMS,INTER_ERPTOWMS_LICENSE_TYPE,0,71.0,20240821
JXWMS,API_50TMS_WAVEDTL,3,36160.0,20240821
JXWMS,ZX_710073_DTL,0,0.0,20240821
JXWMS,ZX_WB_OUT_ORDER_DTL,0,0.0,20240821
JXWMS,ZX_WB_OUT_ORDER,0,0.0,20240821
JXWMS,WMS_WORK_CALENDAR,0,1826.0,20240821
JXWMS,NP_QF_NODE,0,0.0,20240821
JXWMS,TMS_SUBCONTRACT_COST,0,0.0,20240821
JXWMS,TPL_DAYCUT_SETUP,0,0.0,20240821
JXWMS,WMS_QTY_CUT_DTL,2,14962.0,20240821
JXWMS,TPL_GOODS_LOTNO_PRINT,0,0.0,20240821
JXWMS,ZX_TWOBOXING,0,0.0,20240821
JXWMS,TPL_WAREHOUSE_CONTROLSET,0,4.0,20240821
JXWMS,TPRICE_GOODS_TYPE,0,16.0,20240821
JXWMS,TPRICE_MODEL_JOB,0,0.0,20240821
JXWMS,TPRICE_MODEL_TRANS,0,0.0,20240821
JXWMS,XYUE_IMP_DYFYYY_INORDER,0,239.0,20240821
JXWMS,WMS_GROUP_DEF,0,37.0,20240821
JXWMS,WMS_GOODS_QTYLIMIT_DEF,0,0.0,20240821
JXWMS,TPRICE_ACC_DTL,0,0.0,20240821
JXWMS,TPRICE_CORP_MODEL_DOC,0,4.0,20240821
JXWMS,TPL_PURCHASE_ORDER_DTL,3,15650.0,20240821
JXWMS,WMS_SHIP_ZONE,0,4.0,20240821
JXWMS,WMS_SHIP_ZONE_OF_RULE,0,0.0,20240821
JXWMS,NP_SP,0,0.0,20240821
JXWMS,T_WCS_TO_WMS_DZBQFINISH_BAK,0,0.0,20240821
JXWMS,TMP_IP,0,0.0,20240821
JXWMS,TPL_CUST_RETVISIT_LST,0,1.0,20240821
JXWMS,ZX_YJBGS_PRINTFLAG,0,0.0,20240821
JXWMS,T301_HIS,4,15624.0,20240821
JXWMS,T102_HIS,10,67324.0,20240821
JXWMS,SYS_DDL,0,139.0,20240821
JXWMS,NP_USER_OP,0,3784.0,20240821
JXWMS,NP_OP,0,1107.0,20240821
JXWMS,NP_QF,0,0.0,20240821
JXWMS,GTOE_PURCHASE_ORDER_DTL,0,0.0,20240821
JXWMS,GTOE_COMPANY,1,0.0,20240821
JXWMS,ZX_UDID_MSG_CONTACTLIST,0,192.0,20240821
JXWMS,WMS_PICKAREA_POS_DEF,0,9035.0,20240821
JXWMS,WMS_PICKFLOW,0,32.0,20240821
JXWMS,NP_OP_STYLE_AUTH,0,1.0,20240821
JXWMS,T320_HIS,4,0.0,20240821
JXWMS,T_TEST,0,1.0,20240821
JXWMS,ZX_LY_GOODS,0,0.0,20240821
JXWMS,ZX_WMS_CONSERVE_CONFIG,0,4.0,20240821
JXWMS,WMS_ST_QTY_LST_BAK,59,666641.0,20240821
JXWMS,ZX_TL_TRANS_DISTANCE_TMP,0,0.0,20240821
JXWMS,BASE_GATHER_ROUTE,0,0.0,20240821
JXWMS,XYUE1,1,37441.0,20240821
JXWMS,ZX_BOXNO_SEQ,0,520.0,20240821
JXWMS,ZX_NHND_ECODE_IMP,1,0.0,20240821
JXWMS,WMS_OUT_GATHER_LST_DTL,0,0.0,20240821
JXWMS,ZX_PRICE,0,0.0,20240821
JXWMS,ZX_WATCH_STORAGECONDITION,0,0.0,20240821
JXWMS,TPL_ST_QTY_DAY_LST,0,0.0,20240821
LYWMS,ZX_WMS_TO_FENGBAO,0,2739.0,20240821
LYERP,ZYC_YB_GOODS,0,4849.0,20240821
LYERP,T_YBH_CN_WORKDAY,0,3653.0,20240821
LYERP,T_ZYC_BY,0,329.0,20240821
LYERP,T_ZYC_20240507,0,6.0,20240821
LYERP,T_108195,0,87.0,20240821
LYERP,ZX_121056,0,59.0,20240821
LYERP,ZX_SXZYTC,0,5.0,20240821
LYERP,T_101299,0,1.0,20240821
LYERP,MRPDML,0,11097.0,20240821
LYERP,YBH_T_GZH_CONFIG,0,1.0,20240821
LYERP,QTML,14,537802.0,20240821
LYERP,T_KC_CGDMX_TMP,0,179.0,20240821
LYERP,T_XS_XSJSMX_TMP1,1,25558.0,20240821
LYERP,TMP_FZ20231227,0,5509.0,20240821
LYWMS,KELUN_EXP_SALE,0,16.0,20240821
LYERP,T_BMS_SK_QUERY_2022_12MON,13,628045.0,20240821
LYERP,T_BMS_SK_QUERY_2023_12MON,15,704053.0,20240821
LYERP,T_SU_CON_GL_TMP,2,32757.0,20240821
LYERP,T_CGDMX_TMP3,24,99419.0,20240821
LYERP,T_101326_DTL,0,0.0,20240821
LYERP,GAO_TMP1,392,2161060.0,20240821
LYERP,NFN_VOUCHER_LOG,21,264033.0,20240821
LYERP,NFN_TRANSFERTEMPLATEENTRY,0,0.0,20240821
LYERP,NFN_MULTIPLE_DOC,0,19.0,20240821
LYERP,NFN_GROUP,0,5.0,20240821
LYERP,NFN_GDZC_DEPT_DEPRE_LIST,3,54428.0,20240821
LYERP,NFN_GDZC_CHANGESUBTYPE,0,320.0,20240821
ORDDATA,ORDDCM_DOC_TYPES,0,8.0,20240821
ORDDATA,ORDDCM_DOCS,0,9.0,20240821
ORDDATA,ORDDCM_STD_ATTRS,0,2415.0,20240821
ORDDATA,ORDDCM_CT_PRED_OPRD_WRK,0,0.0,20240821
ORDDATA,ORDDCM_CT_ACTION_WRK,0,0.0,20240821
OGGERP,XMYLF_MPCS_PR_CMD_DOC_V,0,0.0,20240821
OGGERP,T_200005,0,810.0,20240821
OGGERP,PM4_QZDYF_GOODS,0,1027.0,20240821
OGGERP,BMS_SADOC_IMP_TMP_BAK,17,116877.0,20240821
OGGERP,TMP_20180509_SET,0,701.0,20240821
OGGERP,PUB_GOODS_BAK20171228,40,142128.0,20240821
OGGERP,ZX_111037_HOLIDAY,0,7.0,20240821
OGGERP,T_YBH_IMP_GOODS_DOC,0,0.0,20240821
OGGERP,T_ZX_BCDJHD,0,1735.0,20240821
OGGERP,TMP_DETAIL,0,68.0,20240821
OGGERP,GAO_TMP4,0,92.0,20240821
OGGERP,GOODS_TYPE,0,472.0,20240821
OGGERP,LY_ZX_BMS_2017YGCG_DMB,0,2122.0,20240821
OGGERP,MPCS_MC_PINFEE_DTL,1,14904.0,20240821
OGGERP,GSP_ST_ITINERATE_CHECK,0,1.0,20240821
OGGERP,GSP_UNCONFIRM_APPROVE,0,2888.0,20240821
OGGERP,LY_QX_GOODS,0,4576.0,20240821
OGGERP,MPCS_GMP_ASKCHECK,2,6915.0,20240821
OGGERP,MPCS_GMP_GOODSBACK_DOC,0,0.0,20240821
OGGERP,MPCS_GMP_CHECK_DOC,3,10598.0,20240821
OGGERP,MPCS_MC_COSTAGGR_DEF,0,3.0,20240821
OGGERP,MPCS_MC_MO_SUM_DTL,11,103363.0,20240821
OGGWMS,NP_UPDATE_LOG,144,1046371.0,20240821
OGGWMS,PUB_PRINTPOINT,0,276.0,20240821
OGGWMS,T301,0,0.0,20240821
OGGWMS,T302_HIS,12241,29702758.0,20240821
OGGWMS,TMS_DELIVERY_DOC,0,2.0,20240821
OGGWMS,TPRICE_STORE_TYPE,0,6.0,20240821
OGGWMS,WMS_TR_ROUTE,0,299.0,20240821
OGGWMS,WMS_TRANSPORT_ADDRESS,25,218035.0,20240821
OGGWMS,TPL_GOODSOWNER_ORDERSET,0,1644.0,20240821
OGGWMS,FILES_RENAME_RULE,0,1.0,20240821
OGGERP,MPCS_MB_DEF_SEG,0,1.0,20240821
OGGERP,ZZ_GYS_ENTRY,0,1455.0,20240821
OGGERP,BMS_SK_REM_BACKUP20191101,0,8201.0,20240821
OGGERP,T_101149_DOC,0,1.0,20240821
OGGERP,RETAIL_SVCARD_TYPE_DEF,0,6.0,20240821
OGGERP,BMS_GOODS_STATUS,0,17.0,20240821
OGGERP,WMS_UDI_PARSER_RULE_DTL,0,369.0,20240821
OGGERP,PM4_XMDYF_DEPOT_NEWOLD,0,73.0,20240821
OGGERP,ZX_GPCS_SPECIAL_GOODS_DTL,0,2.0,20240821
OGGERP,ZX_BMS_TR_FETCHDTL_TMP,0,9.0,20240821
OGGERP,TOZW_ACCOUNT_DTL_TMP,2505,22413579.0,20240821
OGGERP,T310,0,0.0,20240821
OGGERP,ZX_GOODS_SALE_M,11,345215.0,20240821
OGGERP,GPCS_ACCEPTRETURNDTL_HIS,0,2721.0,20240821
OGGERP,NFN_GDZC_INITCARD,0,767.0,20240821
OGGERP,NFN_MULTIPLE_DOC,0,19.0,20240821
OGGERP,NFN_TRANSFERPROFITLOSS,0,276.0,20240821
OGGERP,NFN_VOUCHERTYPE,0,84.0,20240821
OGGERP,Y_TEST_TEMP,1,68528.0,20240821
OGGERP,NGPCS_SPECIALAUTH_EMP,1,23605.0,20240821
LYERP,YBH_T_KHXSE,8,60662.0,20240821
OGGERP,BMS_SADOC_IMP_TMP_BAK20180405,24,166332.0,20240821
OGGERP,T_WSXXS,2,10918.0,20240821
OGGERP,PLSQL_PROFILER_UNITS,0,6.0,20240821
OGGERP,PLSQL_PROFILER_RUNS,0,1.0,20240821
OGGERP,BMS_SK_INIT_BAK,35,392711.0,20240821
OGGERP,ZX_BMS_CERT_DTL_TMP_4,17,326328.0,20240821
OGGERP,T_101190,0,10.0,20240821
OGGERP,ZX_GPCS_PLACEPOINT_DOC,0,6.0,20240821
OGGERP,YPLS_PRESCRIPT_DTL,0,18.0,20240821
OGGERP,YPLS_PRESCRIPT,0,3.0,20240821
OGGERP,ZX_FILIALE_INFO_SET,0,25.0,20240821
OGGERP,ZX_SET_INVOICE_EXPORT,0,102.0,20240821
OGGERP,ZX_SALES_INVNO,0,0.0,20240821
OGGERP,BMS_CALC_LOG,38,402112.0,20240821
OGGERP,BMS_CERT_DOC,18,138417.0,20240821
OGGERP,BMS_CREDITDAYS_LEVEL_2,0,7.0,20240821
OGGERP,TMP_COSTINGPRICE,0,508.0,20240821
OGGERP,NP_PASSWORD_POLICY,0,1.0,20240821
OGGERP,QUESHENG,0,372.0,20240821
OGGERP,PM4_TXJZG_CUSTOMER_NEWOLD,0,830.0,20240821
OGGERP,BCB,0,1080.0,20240821
OGGERP,TMP_SU,0,38.0,20240821
OGGERP,ZX_BMS_CERT_DTL_TMP_5,96,1835129.0,20240821
OGGERP,CHN_R_REPORT_AUTHOR,0,1.0,20240821
OGGERP,ZX_PRODUCT_PROPERTY,0,28.0,20240821
OGGERP,T_JXZXHZB,568,1728904.0,20240821
OGGERP,TMP_CUSTOMID,0,110.0,20240821
OGGERP,NPLY_YP_GOODS,1,2912.0,20240821
OGGERP,PM4_QZ_GOODS_NEWOLD,0,4412.0,20240821
OGGERP,BMS_TR_PICK_DOC,128,1932987.0,20240821
OGGERP,BMS_TR_FETCH_DTL_ST,17,483599.0,20240821
OGGERP,GPCS_ALLINVALID_DEF,0,1.0,20240821
OGGERP,GPCS_INSCARDTYPE_RETAILCENTER,0,28.0,20240821
OGGERP,GPCS_CENTER_SPREAD_DOC,1,12494.0,20240821
OGGERP,GPCS_INSUPGRADE,0,51.0,20240821
OGGWMS,WMS_LOT_MODIFY_LST,5,20822.0,20240821
OGGWMS,WMS_OUT_ORDER,3160,6732538.0,20240821
OGGWMS,ZX_710077_DDID,0,772.0,20240821
OGGWMS,GSP_GOODS_UNQUALIFIED,13,124476.0,20240821
OGGWMS,CDCS_UPLOADINOUTWHDA,0,1076.0,20240821
OGGWMS,ZX_710037_BAK_190509,0,608.0,20240821
OGGWMS,TMS_ROUTE_POS_BAK20180930,0,777.0,20240821
OGGWMS,TMS_LUYAN_TR_DTL,3624,24854232.0,20240821
OGGWMS,TMS_LUYAN_SALER,0,102.0,20240821
OGGWMS,ZX_710045,0,32.0,20240821
LYERP,T10066_BK20210929,0,2537.0,20240821
OGGWMS,BASE_GATHER_ZONE,0,2.0,20240821
OGGERP,YLF_SYS_DDL_DTL,0,8045.0,20240821
OGGERP,T_CGZLFXBBHS,40,400800.0,20240821
OGGERP,ZX_WS_ENTRY_LX,0,61.0,20240821
OGGERP,ADDRESS,0,374.0,20240821
OGGERP,SALER_YLF,0,367.0,20240821
OGGERP,SUPPLYER_EMPLOYEE,0,172.0,20240821
OGGERP,LY_ZX_SA_YXW_KHDM,0,165.0,20240821
OGGWMS,XYUE_TMP_SUPPLYER,0,1943.0,20240821
OGGERP,ZYC_AAA_TEMP,0,3.0,20240821
OGGERP,T_108165,14,27326.0,20240821
OGGERP,GAO_TMP1,0,743.0,20240821
OGGERP,T_101180_SET,0,121.0,20240821
OGGERP,RESA_PROM_W_PRESENT,0,285.0,20240821
OGGERP,ZX_111068,0,4365.0,20240821
OGGERP,BI_DDL_DOC,0,3.0,20240821
OGGERP,LY_IMP_GOODS_YLF,1,3672.0,20240821
OGGERP,T_ZX_CUSTOMERINFO,0,422.0,20240821
OGGERP,BMS_SU_SET_DTL_BAK,0,7.0,20240821
OGGWMS,TMS_LUYAN_SECURITY_LOG,3,22528.0,20240821
OGGWMS,TMS_LUYAN_HUMITURE_RECORD,1008,6580259.0,20240821
OGGWMS,TMS_LUYAN_BIN_RECORD,6,60082.0,20240821
OGGWMS,ZX_WMS_CONSERVE_PARAM,0,117.0,20240821
OGGWMS,WMS_UDI_CODE_RECORD,14,104722.0,20240821
OGGWMS,TMP_CW,0,36.0,20240821
OGGWMS,TMS_LUYAN_USER_ROLE,0,1.0,20240821
OGGWMS,T320,0,0.0,20240821
OGGWMS,ZX_710037_190626,0,699.0,20240821
OGGERP,ZX_TL_GOODS_BIDPERIOD,0,1158.0,20240821
OGGERP,PANDIAN,0,0.0,20240821
LYWMS,XYUE_TMP_FC,0,50.0,20240821
OGGERP,ZX_TL_101182_TMP,0,657.0,20240821
OGGERP,GAO_TMP,0,3136.0,20240821
OGGERP,GPCS_REQSUPPLY,50,587978.0,20240821
OGGERP,GPCS_PRES_GOODS_POLICY,0,1.0,20240821
OGGERP,GPCS_RETURN_NOTICE_POINT,0,10305.0,20240821
OGGERP,GRESA_SA_DOC,5579,34252330.0,20240821
OGGERP,GRESA_SA_LST_SVCARD,0,305.0,20240821
OGGERP,GSP_CUSTOMER_ALTER_APPROVE,3,16320.0,20240821
OGGERP,BMS_CREDIT_BILL_TMP,50,830662.0,20240821
OGGERP,BMS_ECODE_RECORD,400,3346124.0,20240821
OGGERP,ZX_116056_DEVICEPACKAGE,8,78911.0,20240821
OGGERP,BMS_ENTRY_PRALTER_DTL,42,1056002.0,20240821
OGGERP,BMS_MV_ALTER_DOC,272,3215742.0,20240821
OGGERP,BMS_PR_ADJUST_DOC,0,8.0,20240821
OGGERP,ZCL_PUB_COMPANY_TO_DEFINFO,0,717.0,20240821
OGGERP,BMS_SA_SETTLE_DOC,1497,10156183.0,20240821
OGGERP,BMS_SK_COSTINGPRICE_DEF_LST,18,649450.0,20240821
OGGERP,BMS_SETTLE_ACCOUNT,31,637664.0,20240821
OGGERP,BMS_STORER_POS,4,73930.0,20240821
OGGERP,BMS_ST_IO_DTL_TMP,6,99784.0,20240821
OGGERP,PM4_PT_SET_STORERPOS,0,1514.0,20240821
OGGERP,PM4_PT_GOODS_TO_SUPPLYER,0,641.0,20240821
OGGERP,ZHCUSTOMER,0,686.0,20240821
OGGERP,LY_IMP_GOODS_BAK,5,13712.0,20240821
OGGERP,GSP_LOT_TMP,0,161.0,20240821
OGGERP,ZX_CGPT_GOODS,2,12484.0,20240821
OGGERP,TMP_GOODS_CLASS2,0,4006.0,20240821
OGGERP,ZZ_PUB_GOODS_TMP_BAK1,1,4117.0,20240821
LYERP,XYUE_POS,0,179.0,20240821
LYERP,T_108175_DOC,3,12880.0,20240821
LYWMS,WMS_GOODS_LOT_YJDFLAG,184,2183738.0,20240821
LYERP,T_101230,0,116.0,20240821
LYERP,YBH_T_IMPTABLE,0,85.0,20240821
OGGWMS,INF_GOODSOWNER_QTY_DAY_CUT,16,294192.0,20240821
OGGERP,NFN_COMB_RPTTYPE,0,3.0,20240821
OGGERP,NFN_COMB_PLANCOM,0,522.0,20240821
OGGERP,NFN_ACCOUNT_AUX,0,189.0,20240821
OGGERP,NFN_ACCOUNTYEAR,0,291.0,20240821
OGGERP,MPCS_NM_PROCESS_DEF,0,58.0,20240821
OGGERP,MPCS_MC_DEPT_FEERATE,13,206259.0,20240821
OGGERP,T_101174,0,9.0,20240821
OGGERP,BMS_ST_RG_DTL,1218,6460922.0,20240821
OGGERP,BMS_ST_ERA_DOC,0,216.0,20240821
OGGERP,BMS_SK_REM,4969,101553568.0,20240821
OGGERP,BMS_SAREC_IMP_TMP,0,1166.0,20240821
OGGERP,YLF_SXJG_TABLE,12,159550.0,20240821
OGGERP,ZYC_PUB_GOODS,96,267652.0,20240821
OGGWMS,ZX_LOTNO2,0,826.0,20240821
OGGWMS,NP_ROLE_OP_1,0,4188.0,20240821
OGGWMS,TPL_OUT_ORDER_DTL,7367,29893185.0,20240821
OGGWMS,WMS_APPKEY_MANAGE,0,69.0,20240821
OGGWMS,ZX_ERPGOODS,0,10064.0,20240821
OGGWMS,TPRICE_CORP_MODEL_TRANS,0,0.0,20240821
OGGWMS,TPRICE_ACC_DTL,0,0.0,20240821
OGGWMS,WMS_CANCEL_JOB_LST,36,321556.0,20240821
OGGWMS,WMS_GOODS_REPLENISHMENT,0,211.0,20240821
OGGERP,GRESA_PLACEPOINT_BANKPAY,2,14417.0,20240821
OGGERP,GPCS_SUBSHOP_PRICE,18,662573.0,20240821
OGGERP,ZX_111033_DEPUTYNAME,1,6187.0,20240821
OGGERP,GAO_TMP_BAK20200506,0,4.0,20240821
OGGERP,MPCS_GMP_STAYSAMPLE_DTL,0,8.0,20240821
OGGWMS,ZX_710043,2,8281.0,20240821
OGGWMS,NP_CLUSTER_MASTERONLY_CMD,0,54.0,20240821
OGGWMS,WMS_WAVE_GOODS_DTL,2496,31046075.0,20240821
OGGWMS,WMS_WAVE_DOC,240,2695328.0,20240821
OGGERP,NFN_GROUP_AUTH,2,29233.0,20240821
OGGERP,RPT_SA_MONTH,0,9.0,20240821
OGGERP,SYS_PROD_CONFIG,0,216.0,20240821
OGGERP,SYS_NPBUSI_CONFIG,1,5012.0,20240821
OGGERP,T102,0,0.0,20240821
OGGERP,NP_TASK_INSTANCE_DOC_TMP,0,45.0,20240821
OGGERP,NP_LS_PRICE,0,3120.0,20240821
OGGERP,PM4_CDSB_GOODS_NEWOLD,0,557.0,20240821
OGGERP,PUB_PROVINCE,0,69.0,20240821
OGGERP,PUB_VEHICLE_DEF,0,397.0,20240821
OGGERP,RESA_PHARMACIST,0,1111.0,20240821
OGGERP,RESA_GROUP_REQ_DTL,0,3517.0,20240821
OGGERP,RESA_GOODS_OOSREC,184,4408411.0,20240821
OGGERP,PM4_BZYPC_GOODS,0,82.0,20240821
OGGERP,T_101130,0,809.0,20240821
OGGERP,T_TMP2,2,86426.0,20240821
OGGERP,COMPANY,0,3223.0,20240821
OGGERP,GPCS_PLACEDECISION_LOGS,784,7983299.0,20240821
OGGERP,PM4_QZ_GOODS_TO_SUPPLYER,0,969.0,20240821
OGGERP,PM4_QZ_SET_STOREHOUSE,0,12.0,20240821
OGGERP,ZX_SUPPLYER_NEWGOODS_DEAL,0,195.0,20240821
OGGERP,BMS_SU_PLAN_EXPTMP,0,1.0,20240821
OGGERP,BMS_SU_DTL,1603,6835449.0,20240821
OGGERP,NFN_ACCOUNTPERIOD,0,3108.0,20240821
OGGERP,NFN_CM_ACCOUNT,0,16.0,20240821
OGGERP,NFN_EXADJUSTMENTDTL,0,0.0,20240821
OGGWMS,QRTZ_LOCKS,0,5.0,20240821
OGGWMS,WMS_POS_TYPE,0,7.0,20240821
OGGWMS,TPL_DISTRICT,0,11.0,20240821
OGGWMS,ZX_710026_ROUTE,0,2278.0,20240821
OGGWMS,TMS_DRIVER,0,409.0,20240821
OGGWMS,PUB_COMPANY,0,17.0,20240821
OGGWMS,NP_ROLE_OP,0,6582.0,20240821
OGGWMS,XYUE_TMP_SALESID,0,2874.0,20240821
