storageid,placepointname,date,daily_costing
2201,厦门鹭燕大药房新兴分店,2023-08-09,316594.11536464014
2201,厦门鹭燕大药房新兴分店,2023-08-10,314319.91441464005
2201,厦门鹭燕大药房新兴分店,2023-08-11,311838.1791146401
2201,厦门鹭燕大药房新兴分店,2023-08-12,311614.78741464013
2201,厦门鹭燕大药房新兴分店,2023-08-13,309282.74943936314
2201,厦门鹭燕大药房新兴分店,2023-08-14,306163.7404893631
2201,厦门鹭燕大药房新兴分店,2023-08-15,340513.2263393631
2201,厦门鹭燕大药房新兴分店,2023-08-16,337679.2919893631
2201,厦门鹭燕大药房新兴分店,2023-08-17,326008.2843393631
2201,厦门鹭燕大药房新兴分店,2023-08-18,321528.0827393631
2201,厦门鹭燕大药房新兴分店,2023-08-19,317155.5665393631
2201,厦门鹭燕大药房新兴分店,2023-08-20,311942.05183936306
2201,厦门鹭燕大药房新兴分店,2023-08-21,306877.1230893631
2201,厦门鹭燕大药房新兴分店,2023-08-22,305418.9621893631
2201,厦门鹭燕大药房新兴分店,2023-08-23,309391.2223893631
2201,厦门鹭燕大药房新兴分店,2023-08-24,307958.38204136305
2201,厦门鹭燕大药房新兴分店,2023-08-25,305936.0815413631
2201,厦门鹭燕大药房新兴分店,2023-08-26,303173.3095413631
2201,厦门鹭燕大药房新兴分店,2023-08-27,300525.8712383631
2201,厦门鹭燕大药房新兴分店,2023-08-28,299148.8989053631
2201,厦门鹭燕大药房新兴分店,2023-08-29,308968.8502053631
2201,厦门鹭燕大药房新兴分店,2023-08-30,307275.5127553631
2201,厦门鹭燕大药房新兴分店,2023-08-31,315108.3609553631
2201,厦门鹭燕大药房新兴分店,2023-09-01,312671.0945633631
2201,厦门鹭燕大药房新兴分店,2023-09-02,310142.0017133631
2201,厦门鹭燕大药房新兴分店,2023-09-03,307843.8055133631
2201,厦门鹭燕大药房新兴分店,2023-09-04,306547.0138563631
2201,厦门鹭燕大药房新兴分店,2023-09-05,305194.4040563631
2201,厦门鹭燕大药房新兴分店,2023-09-06,302037.12970636314
2201,厦门鹭燕大药房新兴分店,2023-09-07,309825.67125636304
2201,厦门鹭燕大药房新兴分店,2023-09-08,306480.7109563631
2201,厦门鹭燕大药房新兴分店,2023-09-09,301854.0448563631
2201,厦门鹭燕大药房新兴分店,2023-09-10,298938.2745683631
2201,厦门鹭燕大药房新兴分店,2023-09-11,294268.9217683631
2201,厦门鹭燕大药房新兴分店,2023-09-12,292086.3490683631
2201,厦门鹭燕大药房新兴分店,2023-09-13,298412.4117183631
2201,厦门鹭燕大药房新兴分店,2023-09-14,293925.92563484516
2201,厦门鹭燕大药房新兴分店,2023-09-15,292540.7078218451
2201,厦门鹭燕大药房新兴分店,2023-09-16,297609.8937218451
2201,厦门鹭燕大药房新兴分店,2023-09-17,294876.4618218451
2201,厦门鹭燕大药房新兴分店,2023-09-18,292787.0268718451
2201,厦门鹭燕大药房新兴分店,2023-09-19,290220.7417718451
2201,厦门鹭燕大药房新兴分店,2023-09-20,301491.0022218451
2201,厦门鹭燕大药房新兴分店,2023-09-21,297813.60787184513
2201,厦门鹭燕大药房新兴分店,2023-09-22,296250.80667184514
2201,厦门鹭燕大药房新兴分店,2023-09-23,300895.3871218451
2201,厦门鹭燕大药房新兴分店,2023-09-24,297671.0286718451
2201,厦门鹭燕大药房新兴分店,2023-09-25,295564.71532184514
2201,厦门鹭燕大药房新兴分店,2023-09-26,292363.8767388777
2201,厦门鹭燕大药房新兴分店,2023-09-27,297351.67628887773
2201,厦门鹭燕大药房新兴分店,2023-09-28,294762.67313887767
2201,厦门鹭燕大药房新兴分店,2023-09-29,293716.1844888777
2201,厦门鹭燕大药房新兴分店,2023-09-30,290683.60446887766
2201,厦门鹭燕大药房新兴分店,2023-10-01,288826.1553688777
2201,厦门鹭燕大药房新兴分店,2023-10-02,287181.7103688777
2201,厦门鹭燕大药房新兴分店,2023-10-03,284554.76976887765
2201,厦门鹭燕大药房新兴分店,2023-10-04,282327.0187688777
2201,厦门鹭燕大药房新兴分店,2023-10-05,298824.1880188777
2201,厦门鹭燕大药房新兴分店,2023-10-06,293779.0336188777
2201,厦门鹭燕大药房新兴分店,2023-10-07,292326.2950188777
2201,厦门鹭燕大药房新兴分店,2023-10-08,288658.4041808777
2201,厦门鹭燕大药房新兴分店,2023-10-09,285148.66727487766
2201,厦门鹭燕大药房新兴分店,2023-10-10,281982.8875748777
2201,厦门鹭燕大药房新兴分店,2023-10-11,291214.4555248777
2201,厦门鹭燕大药房新兴分店,2023-10-12,288890.5599248777
2201,厦门鹭燕大药房新兴分店,2023-10-13,282624.6482248777
2201,厦门鹭燕大药房新兴分店,2023-10-14,280343.9100248777
2201,厦门鹭燕大药房新兴分店,2023-10-15,282711.1772748777
2201,厦门鹭燕大药房新兴分店,2023-10-16,280513.57242487767
2201,厦门鹭燕大药房新兴分店,2023-10-17,278711.95887487766
2201,厦门鹭燕大药房新兴分店,2023-10-18,288343.73197487765
2201,厦门鹭燕大药房新兴分店,2023-10-19,287243.41337487765
2201,厦门鹭燕大药房新兴分店,2023-10-20,282033.3461248777
2201,厦门鹭燕大药房新兴分店,2023-10-21,277961.41569987766
2201,厦门鹭燕大药房新兴分店,2023-10-22,274930.3390998777
2201,厦门鹭燕大药房新兴分店,2023-10-23,271809.58704987774
2201,厦门鹭燕大药房新兴分店,2023-10-24,268102.6007538777
2201,厦门鹭燕大药房新兴分店,2023-10-25,277559.6734538777
2201,厦门鹭燕大药房新兴分店,2023-10-26,275469.2499308777
2201,厦门鹭燕大药房新兴分店,2023-10-27,275408.3053308777
2201,厦门鹭燕大药房新兴分店,2023-10-28,273852.7574308777
2201,厦门鹭燕大药房新兴分店,2023-10-29,269994.5140308777
2201,厦门鹭燕大药房新兴分店,2023-10-30,268160.69413087773
2201,厦门鹭燕大药房新兴分店,2023-10-31,286327.57353087765
2201,厦门鹭燕大药房新兴分店,2023-11-01,283185.04898087773
2201,厦门鹭燕大药房新兴分店,2023-11-02,280049.3572548777
2201,厦门鹭燕大药房新兴分店,2023-11-03,277860.1185048777
2201,厦门鹭燕大药房新兴分店,2023-11-04,274375.4514048777
2201,厦门鹭燕大药房新兴分店,2023-11-05,271191.0927098777
2201,厦门鹭燕大药房新兴分店,2023-11-06,268954.9001098777
2201,厦门鹭燕大药房新兴分店,2023-11-07,260535.5288598777
2201,厦门鹭燕大药房新兴分店,2023-11-08,282186.9730868777
2201,厦门鹭燕大药房新兴分店,2023-11-09,279440.1590898777
2201,厦门鹭燕大药房新兴分店,2023-11-10,276388.20918987767
2201,厦门鹭燕大药房新兴分店,2023-11-11,276406.90728987765
2201,厦门鹭燕大药房新兴分店,2023-11-12,272679.1491898777
2201,厦门鹭燕大药房新兴分店,2023-11-13,270383.3214898777
2201,厦门鹭燕大药房新兴分店,2023-11-14,282007.7363398777
2201,厦门鹭燕大药房新兴分店,2023-11-15,280370.45963987766
2201,厦门鹭燕大药房新兴分店,2023-11-16,277509.54113987775
2201,厦门鹭燕大药房新兴分店,2023-11-17,274844.1253898777
2201,厦门鹭燕大药房新兴分店,2023-11-18,288441.7732898777
2201,厦门鹭燕大药房新兴分店,2023-11-19,286041.9708398777
2201,厦门鹭燕大药房新兴分店,2023-11-20,283434.3921398777
2201,厦门鹭燕大药房新兴分店,2023-11-21,280239.87893987773
2201,厦门鹭燕大药房新兴分店,2023-11-22,278239.8830248777
2201,厦门鹭燕大药房新兴分店,2023-11-23,276194.2143748777
2201,厦门鹭燕大药房新兴分店,2023-11-24,281765.07555187773
2201,厦门鹭燕大药房新兴分店,2023-11-25,293233.3776518777
2201,厦门鹭燕大药房新兴分店,2023-11-26,289578.4314518777
2201,厦门鹭燕大药房新兴分店,2023-11-27,286655.0528018777
2201,厦门鹭燕大药房新兴分店,2023-11-28,284424.8049518777
2201,厦门鹭燕大药房新兴分店,2023-11-29,284491.6130018777
2201,厦门鹭燕大药房新兴分店,2023-11-30,281823.7519018777
2201,厦门鹭燕大药房新兴分店,2023-12-01,279107.9996518777
2201,厦门鹭燕大药房新兴分店,2023-12-02,295942.3957518777
2201,厦门鹭燕大药房新兴分店,2023-12-03,292664.6402018777
2201,厦门鹭燕大药房新兴分店,2023-12-04,290189.8539538777
2201,厦门鹭燕大药房新兴分店,2023-12-05,287773.5544038777
2201,厦门鹭燕大药房新兴分店,2023-12-06,285296.5379538777
2201,厦门鹭燕大药房新兴分店,2023-12-07,292556.14950387774
2201,厦门鹭燕大药房新兴分店,2023-12-08,289890.8402538777
2201,厦门鹭燕大药房新兴分店,2023-12-09,286855.7361538777
2201,厦门鹭燕大药房新兴分店,2023-12-10,282523.6102638777
2201,厦门鹭燕大药房新兴分店,2023-12-11,281688.0357638777
2201,厦门鹭燕大药房新兴分店,2023-12-12,279975.96066387766
2201,厦门鹭燕大药房新兴分店,2023-12-13,294030.1589638777
2201,厦门鹭燕大药房新兴分店,2023-12-14,291165.7421638777
2201,厦门鹭燕大药房新兴分店,2023-12-15,288902.2883638777
2201,厦门鹭燕大药房新兴分店,2023-12-16,287845.1702638777
2201,厦门鹭燕大药房新兴分店,2023-12-17,284957.0889138777
2201,厦门鹭燕大药房新兴分店,2023-12-18,281786.3393138777
2201,厦门鹭燕大药房新兴分店,2023-12-19,280191.83781387773
2201,厦门鹭燕大药房新兴分店,2023-12-20,285856.3564278777
2201,厦门鹭燕大药房新兴分店,2023-12-21,283699.1684278777
2201,厦门鹭燕大药房新兴分店,2023-12-22,281520.8198778777
2201,厦门鹭燕大药房新兴分店,2023-12-23,280754.7009278777
2201,厦门鹭燕大药房新兴分店,2023-12-24,278319.8072778777
2201,厦门鹭燕大药房新兴分店,2023-12-25,276545.5402778777
2201,厦门鹭燕大药房新兴分店,2023-12-26,281713.2037718777
2201,厦门鹭燕大药房新兴分店,2023-12-27,276310.6208168777
2201,厦门鹭燕大药房新兴分店,2023-12-28,291422.3551168777
2201,厦门鹭燕大药房新兴分店,2023-12-29,287048.91636687773
2201,厦门鹭燕大药房新兴分店,2023-12-30,298789.3188668777
2541,厦门鹭燕大药房月台分店,2023-01-01,197300.52970800002
2541,厦门鹭燕大药房月台分店,2023-01-02,191932.386758
2541,厦门鹭燕大药房月台分店,2023-01-03,189176.34175799997
2541,厦门鹭燕大药房月台分店,2023-01-04,196464.667508
2541,厦门鹭燕大药房月台分店,2023-01-05,191274.267908
2541,厦门鹭燕大药房月台分店,2023-01-06,187678.589558
2541,厦门鹭燕大药房月台分店,2023-01-07,197470.343908
2541,厦门鹭燕大药房月台分店,2023-01-08,193143.559389
2541,厦门鹭燕大药房月台分店,2023-01-09,191815.954689
2541,厦门鹭燕大药房月台分店,2023-01-10,190428.690139
2541,厦门鹭燕大药房月台分店,2023-01-11,187508.948739
2541,厦门鹭燕大药房月台分店,2023-01-12,184210.276784
2541,厦门鹭燕大药房月台分店,2023-01-13,225124.46584900003
2541,厦门鹭燕大药房月台分店,2023-01-14,222932.137615
2541,厦门鹭燕大药房月台分店,2023-01-15,218563.22046
2541,厦门鹭燕大药房月台分店,2023-01-16,223833.96146800002
2541,厦门鹭燕大药房月台分店,2023-01-17,227622.027863
2541,厦门鹭燕大药房月台分店,2023-01-18,221495.13116299998
2541,厦门鹭燕大药房月台分店,2023-01-19,220183.750621
2541,厦门鹭燕大药房月台分店,2023-01-20,218567.50802100002
2541,厦门鹭燕大药房月台分店,2023-01-21,215841.042571
2541,厦门鹭燕大药房月台分店,2023-01-22,215841.042571
2541,厦门鹭燕大药房月台分店,2023-01-23,215841.042571
2541,厦门鹭燕大药房月台分店,2023-01-24,215841.042571
2541,厦门鹭燕大药房月台分店,2023-01-25,217180.171071
2541,厦门鹭燕大药房月台分店,2023-01-26,215080.190943
2541,厦门鹭燕大药房月台分店,2023-01-27,212923.076393
2541,厦门鹭燕大药房月台分店,2023-01-28,210588.82454300002
2541,厦门鹭燕大药房月台分店,2023-01-29,210139.801358
2541,厦门鹭燕大药房月台分店,2023-01-30,207331.197708
2541,厦门鹭燕大药房月台分店,2023-01-31,226147.207053
2541,厦门鹭燕大药房月台分店,2023-02-01,225687.234748
2541,厦门鹭燕大药房月台分店,2023-02-02,223594.096598
2541,厦门鹭燕大药房月台分店,2023-02-03,226062.17554799997
2541,厦门鹭燕大药房月台分店,2023-02-04,227627.10606999998
2541,厦门鹭燕大药房月台分店,2023-02-05,226054.11556999997
2541,厦门鹭燕大药房月台分店,2023-02-06,224138.04375899996
2541,厦门鹭燕大药房月台分店,2023-02-07,229271.974132
2541,厦门鹭燕大药房月台分店,2023-02-08,226609.033227
2541,厦门鹭燕大药房月台分店,2023-02-09,228228.228687
2541,厦门鹭燕大药房月台分店,2023-02-10,227926.465437
2541,厦门鹭燕大药房月台分店,2023-02-11,225487.169688
2541,厦门鹭燕大药房月台分店,2023-02-12,222640.329288
2541,厦门鹭燕大药房月台分店,2023-02-13,221103.245438
2541,厦门鹭燕大药房月台分店,2023-02-14,226610.70230900001
2541,厦门鹭燕大药房月台分店,2023-02-15,224439.55990899997
2541,厦门鹭燕大药房月台分店,2023-02-16,230859.502203
2541,厦门鹭燕大药房月台分店,2023-02-17,229374.92843799997
2541,厦门鹭燕大药房月台分店,2023-02-18,227221.59089599998
2541,厦门鹭燕大药房月台分店,2023-02-19,223719.106791
2541,厦门鹭燕大药房月台分店,2023-02-20,222418.78964099998
2541,厦门鹭燕大药房月台分店,2023-02-21,225237.62064200002
2541,厦门鹭燕大药房月台分店,2023-02-22,223086.83079200002
2541,厦门鹭燕大药房月台分店,2023-02-23,222029.23535
2541,厦门鹭燕大药房月台分店,2023-02-24,220500.63795
2541,厦门鹭燕大药房月台分店,2023-02-25,218491.18578
2541,厦门鹭燕大药房月台分店,2023-02-26,214339.689463
2541,厦门鹭燕大药房月台分店,2023-02-27,237409.88471800002
2541,厦门鹭燕大药房月台分店,2023-02-28,234084.956618
2541,厦门鹭燕大药房月台分店,2023-03-01,232948.77926799998
2541,厦门鹭燕大药房月台分店,2023-03-02,229282.91911800002
2541,厦门鹭燕大药房月台分店,2023-03-03,232862.498468
2541,厦门鹭燕大药房月台分店,2023-03-04,228001.266105
2541,厦门鹭燕大药房月台分店,2023-03-05,224910.24663
2541,厦门鹭燕大药房月台分店,2023-03-06,221691.182132
2541,厦门鹭燕大药房月台分店,2023-03-07,233015.866697
2541,厦门鹭燕大药房月台分店,2023-03-08,228948.135767
2541,厦门鹭燕大药房月台分店,2023-03-09,229664.67911700002
2541,厦门鹭燕大药房月台分店,2023-03-10,227334.639222
2541,厦门鹭燕大药房月台分店,2023-03-11,227331.389695
2541,厦门鹭燕大药房月台分店,2023-03-12,221323.656845
2541,厦门鹭燕大药房月台分店,2023-03-13,218533.90148499998
2541,厦门鹭燕大药房月台分店,2023-03-14,224252.32310799998
2541,厦门鹭燕大药房月台分店,2023-03-15,222458.879998
2541,厦门鹭燕大药房月台分店,2023-03-16,218828.104127
2541,厦门鹭燕大药房月台分店,2023-03-17,221637.19508099998
2541,厦门鹭燕大药房月台分店,2023-03-18,219744.604681
2541,厦门鹭燕大药房月台分店,2023-03-19,216963.156061
2541,厦门鹭燕大药房月台分店,2023-03-20,214725.79204799997
2541,厦门鹭燕大药房月台分店,2023-03-21,221216.105347
2541,厦门鹭燕大药房月台分店,2023-03-22,219414.201811
2541,厦门鹭燕大药房月台分店,2023-03-23,217311.744095
2541,厦门鹭燕大药房月台分店,2023-03-24,220692.858625
2541,厦门鹭燕大药房月台分店,2023-03-25,222933.23844400002
2541,厦门鹭燕大药房月台分店,2023-03-26,219600.377544
2541,厦门鹭燕大药房月台分店,2023-03-27,217430.367926
2541,厦门鹭燕大药房月台分店,2023-03-28,227584.911424
2541,厦门鹭燕大药房月台分店,2023-03-29,226655.69898100002
2541,厦门鹭燕大药房月台分店,2023-03-30,223946.443531
2541,厦门鹭燕大药房月台分店,2023-03-31,233336.880231
2541,厦门鹭燕大药房月台分店,2023-04-01,227346.518781
2541,厦门鹭燕大药房月台分店,2023-04-02,224061.753379
2541,厦门鹭燕大药房月台分店,2023-04-03,220857.312219
2541,厦门鹭燕大药房月台分店,2023-04-04,216591.753509
2541,厦门鹭燕大药房月台分店,2023-04-05,235057.761772
2541,厦门鹭燕大药房月台分店,2023-04-06,230232.532832
2541,厦门鹭燕大药房月台分店,2023-04-07,233063.103596
2541,厦门鹭燕大药房月台分店,2023-04-08,230049.04403599998
2541,厦门鹭燕大药房月台分店,2023-04-09,226803.46181799998
2541,厦门鹭燕大药房月台分店,2023-04-10,224239.36732000002
2541,厦门鹭燕大药房月台分店,2023-04-11,235584.15616399999
2541,厦门鹭燕大药房月台分店,2023-04-12,239196.552991
2541,厦门鹭燕大药房月台分店,2023-04-13,236935.560847
2541,厦门鹭燕大药房月台分店,2023-04-14,234470.137851
2541,厦门鹭燕大药房月台分店,2023-04-15,232902.919408
2541,厦门鹭燕大药房月台分店,2023-04-16,228061.122456
2541,厦门鹭燕大药房月台分店,2023-04-17,220997.935918
2541,厦门鹭燕大药房月台分店,2023-04-18,218874.59735000003
2541,厦门鹭燕大药房月台分店,2023-04-19,226667.944866
2541,厦门鹭燕大药房月台分店,2023-04-20,223583.159156
2541,厦门鹭燕大药房月台分店,2023-04-21,221433.66175600002
2541,厦门鹭燕大药房月台分店,2023-04-22,221860.685856
2541,厦门鹭燕大药房月台分店,2023-04-23,218687.23138399998
2541,厦门鹭燕大药房月台分店,2023-04-24,216880.87648399998
2541,厦门鹭燕大药房月台分店,2023-04-25,221639.792394
2541,厦门鹭燕大药房月台分店,2023-04-26,228190.817194
2541,厦门鹭燕大药房月台分店,2023-04-27,225142.585429
2541,厦门鹭燕大药房月台分店,2023-04-28,240244.75363199998
2541,厦门鹭燕大药房月台分店,2023-04-29,238443.74686400002
2541,厦门鹭燕大药房月台分店,2023-04-30,235373.696016
2541,厦门鹭燕大药房月台分店,2023-05-01,232618.619793
2541,厦门鹭燕大药房月台分店,2023-05-02,230415.914217
2541,厦门鹭燕大药房月台分店,2023-05-03,228079.05997899998
2541,厦门鹭燕大药房月台分店,2023-05-04,227078.161003
2541,厦门鹭燕大药房月台分店,2023-05-05,231585.339543
2541,厦门鹭燕大药房月台分店,2023-05-06,229917.270899
2541,厦门鹭燕大药房月台分店,2023-05-07,227622.917999
2541,厦门鹭燕大药房月台分店,2023-05-08,238545.347286
2541,厦门鹭燕大药房月台分店,2023-05-09,235965.366835
2541,厦门鹭燕大药房月台分店,2023-05-10,267372.699125
2541,厦门鹭燕大药房月台分店,2023-05-11,264690.236355
2541,厦门鹭燕大药房月台分店,2023-05-12,256611.34244500002
2541,厦门鹭燕大药房月台分店,2023-05-13,260084.049019
2541,厦门鹭燕大药房月台分店,2023-05-14,245552.098651
2541,厦门鹭燕大药房月台分店,2023-05-15,241121.681676
2541,厦门鹭燕大药房月台分店,2023-05-16,248230.581886
2541,厦门鹭燕大药房月台分店,2023-05-17,245332.33978600003
2541,厦门鹭燕大药房月台分店,2023-05-18,242960.69008600002
2541,厦门鹭燕大药房月台分店,2023-05-19,240290.43659
2541,厦门鹭燕大药房月台分店,2023-05-20,250169.829725
2541,厦门鹭燕大药房月台分店,2023-05-21,245747.11507
2541,厦门鹭燕大药房月台分店,2023-05-22,243501.718079
2541,厦门鹭燕大药房月台分店,2023-05-23,250016.355871
2541,厦门鹭燕大药房月台分店,2023-05-24,246882.66662300003
2541,厦门鹭燕大药房月台分店,2023-05-25,244204.27110500002
2541,厦门鹭燕大药房月台分店,2023-05-26,241083.51558
2541,厦门鹭燕大药房月台分店,2023-05-27,242202.69371900003
2541,厦门鹭燕大药房月台分店,2023-05-28,238534.658575
2541,厦门鹭燕大药房月台分店,2023-05-29,236824.686407
2541,厦门鹭燕大药房月台分店,2023-05-30,234991.893322
2541,厦门鹭燕大药房月台分店,2023-05-31,230910.962937
2541,厦门鹭燕大药房月台分店,2023-06-01,248080.443891
2541,厦门鹭燕大药房月台分店,2023-06-02,244998.537422
2541,厦门鹭燕大药房月台分店,2023-06-03,245850.644772
2541,厦门鹭燕大药房月台分店,2023-06-04,243356.08369
2541,厦门鹭燕大药房月台分店,2023-06-05,242236.84060899998
2541,厦门鹭燕大药房月台分店,2023-06-06,238684.071995
2541,厦门鹭燕大药房月台分店,2023-06-07,246020.163259
2541,厦门鹭燕大药房月台分店,2023-06-08,244184.527549
2541,厦门鹭燕大药房月台分店,2023-06-09,242041.178007
2541,厦门鹭燕大药房月台分店,2023-06-10,239694.80670699998
2541,厦门鹭燕大药房月台分店,2023-06-11,237487.871197
2541,厦门鹭燕大药房月台分店,2023-06-12,234915.25452199997
2541,厦门鹭燕大药房月台分店,2023-06-13,252701.52512200002
2541,厦门鹭燕大药房月台分店,2023-06-14,250606.94254900003
2541,厦门鹭燕大药房月台分店,2023-06-15,248481.178999
2541,厦门鹭燕大药房月台分店,2023-06-16,252996.738389
2541,厦门鹭燕大药房月台分店,2023-06-17,251224.814212
2541,厦门鹭燕大药房月台分店,2023-06-18,247591.98252
2541,厦门鹭燕大药房月台分店,2023-06-19,244222.61159699998
2541,厦门鹭燕大药房月台分店,2023-06-20,241018.944282
2541,厦门鹭燕大药房月台分店,2023-06-21,236707.97645200003
2541,厦门鹭燕大药房月台分店,2023-06-22,235621.701431
2541,厦门鹭燕大药房月台分店,2023-06-23,233571.430031
2541,厦门鹭燕大药房月台分店,2023-06-24,228534.17977100002
2541,厦门鹭燕大药房月台分店,2023-06-25,226487.074951
2541,厦门鹭燕大药房月台分店,2023-06-26,225317.64172999997
2541,厦门鹭燕大药房月台分店,2023-06-27,247011.30943000002
2541,厦门鹭燕大药房月台分店,2023-06-28,243279.55173
2541,厦门鹭燕大药房月台分店,2023-06-29,242071.57288
2541,厦门鹭燕大药房月台分店,2023-06-30,236908.78472
2541,厦门鹭燕大药房月台分店,2023-07-01,233004.58335899998
2541,厦门鹭燕大药房月台分店,2023-07-02,237660.564509
2541,厦门鹭燕大药房月台分店,2023-07-03,234020.097123
2541,厦门鹭燕大药房月台分店,2023-07-04,231354.75056299998
2541,厦门鹭燕大药房月台分店,2023-07-05,248316.499503
2541,厦门鹭燕大药房月台分店,2023-07-06,247238.53230299999
2541,厦门鹭燕大药房月台分店,2023-07-07,242476.991145
2541,厦门鹭燕大药房月台分店,2023-07-08,242056.721339
2541,厦门鹭燕大药房月台分店,2023-07-09,239197.418344
2541,厦门鹭燕大药房月台分店,2023-07-10,237365.557394
2541,厦门鹭燕大药房月台分店,2023-07-11,245133.83564399998
2541,厦门鹭燕大药房月台分店,2023-07-12,243200.338579
2541,厦门鹭燕大药房月台分店,2023-07-13,241774.88707899998
2541,厦门鹭燕大药房月台分店,2023-07-14,239843.666784
2541,厦门鹭燕大药房月台分店,2023-07-15,239903.616383
2541,厦门鹭燕大药房月台分店,2023-07-16,236941.436033
2541,厦门鹭燕大药房月台分店,2023-07-17,233876.371633
2541,厦门鹭燕大药房月台分店,2023-07-18,243210.093583
2541,厦门鹭燕大药房月台分店,2023-07-19,240930.353283
2541,厦门鹭燕大药房月台分店,2023-07-20,237992.801083
2541,厦门鹭燕大药房月台分店,2023-07-21,235690.58011799998
2541,厦门鹭燕大药房月台分店,2023-07-22,235068.979198
2541,厦门鹭燕大药房月台分店,2023-07-23,233572.803418
2541,厦门鹭燕大药房月台分店,2023-07-24,230396.376818
2541,厦门鹭燕大药房月台分店,2023-07-25,239494.72981800002
2541,厦门鹭燕大药房月台分店,2023-07-26,237381.785568
2541,厦门鹭燕大药房月台分店,2023-07-27,234848.96311799999
2541,厦门鹭燕大药房月台分店,2023-07-28,233543.541038
2541,厦门鹭燕大药房月台分店,2023-07-29,231403.504122
2541,厦门鹭燕大药房月台分店,2023-07-30,231334.90872200002
2541,厦门鹭燕大药房月台分店,2023-07-31,230044.792624
2541,厦门鹭燕大药房月台分店,2023-08-01,240738.994374
2541,厦门鹭燕大药房月台分店,2023-08-02,237461.59015300003
2541,厦门鹭燕大药房月台分店,2023-08-03,236331.93483
2541,厦门鹭燕大药房月台分店,2023-08-04,232693.34053000002
2541,厦门鹭燕大药房月台分店,2023-08-05,234919.91038000002
2541,厦门鹭燕大药房月台分店,2023-08-06,231917.82697499997
2541,厦门鹭燕大药房月台分店,2023-08-07,228050.011465
2541,厦门鹭燕大药房月台分店,2023-08-08,239234.727815
2541,厦门鹭燕大药房月台分店,2023-08-09,237416.927458
2541,厦门鹭燕大药房月台分店,2023-08-10,250146.514895
2541,厦门鹭燕大药房月台分店,2023-08-11,248420.245485
2541,厦门鹭燕大药房月台分店,2023-08-12,248228.60858000003
2541,厦门鹭燕大药房月台分店,2023-08-13,245411.04137999998
2541,厦门鹭燕大药房月台分店,2023-08-14,243624.20953
2541,厦门鹭燕大药房月台分店,2023-08-15,249314.89063
2541,厦门鹭燕大药房月台分店,2023-08-16,247041.87732200001
2541,厦门鹭燕大药房月台分店,2023-08-17,244383.18286499998
2541,厦门鹭燕大药房月台分店,2023-08-18,242556.12876
2541,厦门鹭燕大药房月台分店,2023-08-19,242551.85296
2541,厦门鹭燕大药房月台分店,2023-08-20,239758.06131
2541,厦门鹭燕大药房月台分店,2023-08-21,238375.41370499998
2541,厦门鹭燕大药房月台分店,2023-08-22,234886.785855
2541,厦门鹭燕大药房月台分店,2023-08-23,243699.626115
2541,厦门鹭燕大药房月台分店,2023-08-24,241702.65271499997
2541,厦门鹭燕大药房月台分店,2023-08-25,238848.34836499998
2541,厦门鹭燕大药房月台分店,2023-08-26,239472.41396499996
2541,厦门鹭燕大药房月台分店,2023-08-27,235168.129147
2541,厦门鹭燕大药房月台分店,2023-08-28,247632.791697
2541,厦门鹭燕大药房月台分店,2023-08-29,245397.57993699997
2541,厦门鹭燕大药房月台分店,2023-08-30,243489.169137
2541,厦门鹭燕大药房月台分店,2023-08-31,240667.69313700002
2541,厦门鹭燕大药房月台分店,2023-09-01,243952.125837
2541,厦门鹭燕大药房月台分店,2023-09-02,240078.621287
2541,厦门鹭燕大药房月台分店,2023-09-03,237884.993537
2541,厦门鹭燕大药房月台分店,2023-09-04,236952.313837
2541,厦门鹭燕大药房月台分店,2023-09-05,244855.698239
2541,厦门鹭燕大药房月台分店,2023-09-06,242749.539269
2541,厦门鹭燕大药房月台分店,2023-09-07,238762.10614899997
2541,厦门鹭燕大药房月台分店,2023-09-08,239664.06907799997
2541,厦门鹭燕大药房月台分店,2023-09-09,237144.62032800002
2541,厦门鹭燕大药房月台分店,2023-09-10,234144.374468
2541,厦门鹭燕大药房月台分店,2023-09-11,232243.986958
2541,厦门鹭燕大药房月台分店,2023-09-12,247731.77377799997
2541,厦门鹭燕大药房月台分店,2023-09-13,245397.770533
2541,厦门鹭燕大药房月台分店,2023-09-14,243267.12327299998
2541,厦门鹭燕大药房月台分店,2023-09-15,254287.453323
2541,厦门鹭燕大药房月台分店,2023-09-16,251071.51850299997
2541,厦门鹭燕大药房月台分店,2023-09-17,244938.58090300002
2541,厦门鹭燕大药房月台分店,2023-09-18,242711.166433
2541,厦门鹭燕大药房月台分店,2023-09-19,253269.470933
2541,厦门鹭燕大药房月台分店,2023-09-20,250162.697783
2541,厦门鹭燕大药房月台分店,2023-09-21,247374.262813
2541,厦门鹭燕大药房月台分店,2023-09-22,245597.69080799998
2541,厦门鹭燕大药房月台分店,2023-09-23,248309.367358
2541,厦门鹭燕大药房月台分店,2023-09-24,244685.02675800002
2541,厦门鹭燕大药房月台分店,2023-09-25,241795.00070299997
2541,厦门鹭燕大药房月台分店,2023-09-26,260369.57554800002
2541,厦门鹭燕大药房月台分店,2023-09-27,257436.425193
2541,厦门鹭燕大药房月台分店,2023-09-28,262926.837643
2541,厦门鹭燕大药房月台分店,2023-09-29,259253.751543
2541,厦门鹭燕大药房月台分店,2023-09-30,256487.85098800002
